Date,Lloyds_Close
2018-10-17,57.32
2018-10-18,56.99
2018-10-19,56.13
2018-10-22,56.43
2018-10-23,56.39
2018-10-24,56.66
2018-10-25,57.72
2018-10-26,56.83
2018-10-29,57.18
2018-10-30,56.82
2018-10-31,57.22
2018-11-01,58.85
2018-11-02,59.49
2018-11-05,58.57
2018-11-06,57.71
2018-11-07,58.25
2018-11-08,59.65
2018-11-09,59.95
2018-11-12,57.92
2018-11-13,58.78
2018-11-14,58.39
2018-11-15,55.45
2018-11-16,54.5
2018-11-19,55.83
2018-11-20,55.36
2018-11-21,56.23
2018-11-22,56.0
2018-11-23,57.2
2018-11-26,57.3
2018-11-27,56.39
2018-11-28,56.34
2018-11-29,56.14
2018-11-30,55.36
2018-12-03,55.95
2018-12-04,55.41
2018-12-05,56.2
2018-12-06,54.69
2018-12-07,54.05
2018-12-10,52.89
2018-12-11,52.33
2018-12-12,53.35
2018-12-13,53.11
2018-12-14,52.7
2018-12-17,51.9
2018-12-18,51.96
2018-12-19,52.25
2018-12-20,50.99
2018-12-21,51.51
2018-12-24,50.94
2018-12-27,50.03
2018-12-28,51.21
2018-12-31,51.85
2019-01-02,51.0
2019-01-03,51.2
2019-01-04,52.8
2019-01-07,53.35
2019-01-08,53.7
2019-01-09,53.81
2019-01-10,54.78
2019-01-11,54.71
2019-01-14,55.54
2019-01-15,55.54
2019-01-16,56.13
2019-01-17,56.13
2019-01-18,58.0
2019-01-21,58.0
2019-01-22,57.43
2019-01-23,57.3
2019-01-24,57.68
2019-01-25,58.57
2019-01-28,57.0
2019-01-29,56.84
2019-01-30,58.33
2019-01-31,57.9
2019-02-01,58.18
2019-02-04,57.81
2019-02-05,58.04
2019-02-06,58.26
2019-02-07,57.2
2019-02-08,56.88
2019-02-11,57.72
2019-02-12,57.96
2019-02-13,57.86
2019-02-14,57.4
2019-02-15,58.44
2019-02-18,58.32
2019-02-19,58.37
2019-02-20,61.13
2019-02-21,60.33
2019-02-22,60.0
2019-02-25,60.53
2019-02-26,61.9
2019-02-27,62.88
2019-02-28,63.54
2019-03-01,62.85
2019-03-04,63.07
2019-03-05,62.92
2019-03-06,62.91
2019-03-07,62.15
2019-03-08,61.87
2019-03-11,61.79
2019-03-12,62.34
2019-03-13,62.57
2019-03-14,63.8
2019-03-15,64.84
2019-03-18,65.37
2019-03-19,65.43
2019-03-20,65.05
2019-03-21,63.22
2019-03-22,62.31
2019-03-25,62.03
2019-03-26,61.46
2019-03-27,62.4
2019-03-28,61.94
2019-03-29,62.14
2019-04-01,62.9
2019-04-02,63.4
2019-04-03,64.88
2019-04-04,62.62
2019-04-05,62.21
2019-04-08,62.62
2019-04-09,62.92
2019-04-10,62.8
2019-04-11,64.14
2019-04-12,64.8
2019-04-15,65.17
2019-04-16,65.84
2019-04-17,66.57
2019-04-18,65.9
2019-04-23,65.57
2019-04-24,64.76
2019-04-25,63.61
2019-04-26,63.0
2019-04-29,63.6
2019-04-30,62.57
2019-05-01,63.6
2019-05-02,62.8
2019-05-03,62.64
2019-05-07,61.81
2019-05-08,61.82
2019-05-09,60.89
2019-05-10,61.05
2019-05-13,59.79
2019-05-14,60.64
2019-05-15,60.98
2019-05-16,61.51
2019-05-17,60.34
2019-05-20,59.5
2019-05-21,60.52
2019-05-22,59.15
2019-05-23,57.85
2019-05-24,58.52
2019-05-28,57.63
2019-05-29,57.49
2019-05-30,57.64
2019-05-31,57.26
2019-06-03,57.05
2019-06-04,57.89
2019-06-05,57.81
2019-06-06,57.23
2019-06-07,57.61
2019-06-10,58.39
2019-06-11,58.05
2019-06-12,57.98
2019-06-13,58.05
2019-06-14,57.7
2019-06-17,57.94
2019-06-18,58.07
2019-06-19,59.2
2019-06-20,58.39
2019-06-21,58.1
2019-06-24,57.0
2019-06-25,56.7
2019-06-26,56.91
2019-06-27,56.86
2019-06-28,56.59
2019-07-01,57.23
2019-07-02,57.64
2019-07-03,58.26
2019-07-04,58.26
2019-07-05,57.83
2019-07-08,57.71
2019-07-09,57.79
2019-07-10,57.97
2019-07-11,57.76
2019-07-15,57.85
2019-07-16,57.98
2019-07-17,57.69
2019-07-18,57.39
2019-07-19,56.79
2019-07-22,56.72
2019-07-23,57.0
2019-07-24,56.97
2019-07-25,56.77
2019-07-26,55.99
2019-07-29,56.18
2019-07-30,55.08
2019-07-31,53.33
2019-08-01,52.84
2019-08-02,51.26
2019-08-05,50.18
2019-08-06,50.24
2019-08-07,50.24
2019-08-08,49.76
2019-08-09,49.5
2019-08-13,48.74
2019-08-14,48.68
2019-08-15,48.58
2019-08-16,49.65
2019-08-19,49.94
2019-08-20,49.72
2019-08-21,49.53
2019-08-22,49.71
2019-08-27,49.76
2019-08-28,49.52
2019-08-29,49.81
2019-08-30,49.83
2019-09-02,50.32
2019-09-03,49.59
2019-09-04,49.6
2019-09-05,50.03
2019-09-06,50.04
2019-09-09,50.18
2019-09-10,52.32
2019-09-11,52.6
2019-09-12,51.94
2019-09-13,54.63
2019-09-16,54.12
2019-09-17,53.16
2019-09-18,52.99
2019-09-19,54.06
2019-09-20,55.51
2019-09-23,54.3
2019-09-24,53.5
2019-09-25,53.37
2019-09-26,53.59
2019-09-27,54.94
2019-09-30,54.12
2019-10-01,53.38
2019-10-02,51.6
2019-10-03,51.62
2019-10-04,52.03
2019-10-07,51.7
2019-10-08,50.98
2019-10-09,50.7
2019-10-10,52.67
2019-10-11,59.13
2019-10-14,57.79
2019-10-15,60.82
2019-10-16,61.03
2019-10-17,60.96
2019-10-18,60.19
2019-10-21,61.44
2019-10-22,60.41
2019-10-23,60.28
2019-10-24,59.85
2019-10-25,60.0
2019-10-28,58.93
2019-10-29,58.26
2019-10-30,57.6
2019-10-31,56.8
2019-11-01,57.31
2019-11-04,57.79
2019-11-05,58.09
2019-11-06,57.41
2019-11-07,57.2
2019-11-08,56.28
2019-11-11,58.54
2019-11-12,59.59
2019-11-13,59.59
2019-11-14,58.69
2019-11-15,59.17
2019-11-18,59.74
2019-11-19,59.48
2019-11-20,59.11
2019-11-21,58.7
2019-11-22,59.79
2019-11-25,60.87
2019-11-26,61.22
2019-11-27,61.7
2019-11-28,62.69
2019-11-29,61.15
2019-12-02,59.94
2019-12-03,59.17
2019-12-04,60.57
2019-12-05,60.51
2019-12-06,61.47
2019-12-09,62.13
2019-12-10,61.48
2019-12-11,60.4
2019-12-12,61.12
2019-12-13,64.33
2019-12-16,67.25
2019-12-17,63.3
2019-12-18,63.36
2019-12-19,63.92
2019-12-20,62.33
2019-12-23,62.2
2019-12-24,63.42
2019-12-27,63.18
2019-12-30,63.12
2019-12-31,62.5
2020-01-02,63.71
2020-01-03,63.05
2020-01-06,63.25
2020-01-07,63.11
2020-01-08,62.79
2020-01-09,61.85
2020-01-10,60.33
2020-01-13,58.74
2020-01-14,58.75
2020-01-15,57.81
2020-01-16,57.9
2020-01-17,58.45
2020-01-20,57.9
2020-01-21,58.5
2020-01-22,58.09
2020-01-23,57.4
2020-01-24,58.09
2020-01-27,57.11
2020-01-28,57.64
2020-01-29,57.5
2020-01-30,57.93
2020-01-31,56.79
2020-02-03,56.55
2020-02-04,57.5
2020-02-05,57.14
2020-02-06,56.95
2020-02-07,56.92
2020-02-10,56.88
2020-02-11,56.73
2020-02-12,57.44
2020-02-13,58.03
2020-02-14,56.61
2020-02-17,56.87
2020-02-18,55.88
2020-02-19,55.78
2020-02-20,56.55
2020-02-21,55.35
2020-02-24,53.11
2020-02-25,52.01
2020-02-26,51.91
2020-02-28,50.2
2020-03-02,49.54
2020-03-03,48.675
2020-03-04,48.365
2020-03-05,47.0
2020-03-06,45.68
2020-03-09,41.235
2020-03-10,42.535
2020-03-11,42.12
2020-03-12,36.995
2020-03-13,37.89
2020-03-16,35.11
2020-03-17,35.32
2020-03-18,33.635
2020-03-19,32.375
2020-03-20,32.1
2020-03-23,30.57
2020-03-24,33.645
2020-03-25,36.73
2020-03-26,37.56
2020-03-27,34.395
2020-03-30,33.5
2020-03-31,32.0
2020-04-01,28.27
2020-04-02,28.905
2020-04-03,27.725
2020-04-06,29.94
2020-04-07,31.22
2020-04-08,31.86
2020-04-09,33.39
2020-04-14,31.785
2020-04-15,29.745
2020-04-16,29.435
2020-04-17,30.45
2020-04-20,30.12
2020-04-21,29.22
2020-04-22,29.915
2020-04-23,30.425
2020-04-24,29.735
2020-04-27,30.535
2020-04-28,33.245
2020-04-29,34.76
2020-04-30,32.24
2020-05-01,31.685
2020-05-04,30.6
2020-05-05,30.58
2020-05-06,30.17
2020-05-07,31.285
2020-05-11,30.415
2020-05-12,29.885
2020-05-13,29.01
2020-05-14,28.615
2020-05-15,28.505
2020-05-18,29.685
2020-05-19,29.585
2020-05-20,29.865
2020-05-21,28.39
2020-05-22,28.12
2020-05-26,30.075
2020-05-27,31.815
2020-05-28,31.38
2020-05-29,29.87
2020-06-01,30.86
2020-06-02,31.93
2020-06-03,33.76
2020-06-04,33.885
2020-06-05,35.545
2020-06-08,36.88
2020-06-09,35.225
2020-06-10,35.02
2020-06-11,32.045
2020-06-12,31.93
2020-06-15,31.53
2020-06-16,33.15
2020-06-17,32.575
2020-06-18,32.43
2020-06-19,32.235
2020-06-22,31.645
2020-06-23,32.745
2020-06-24,31.61
2020-06-25,31.62
2020-06-26,31.085
2020-06-29,31.255
2020-06-30,31.175
2020-07-01,30.7
2020-07-02,31.85
2020-07-03,31.025
2020-07-06,31.205
2020-07-07,30.74
2020-07-08,30.72
2020-07-09,29.735
2020-07-10,30.455
2020-07-13,30.64
2020-07-14,30.105
2020-07-15,30.385
2020-07-16,30.53
2020-07-17,30.565
2020-07-20,30.41
2020-07-21,30.505
2020-07-22,30.32
2020-07-23,30.165
2020-07-24,29.695
2020-07-27,28.9
2020-07-28,29.22
2020-07-29,28.365
2020-07-30,26.205
2020-07-31,26.285
2020-08-03,27.87
2020-08-04,28.155
2020-08-05,28.175
2020-08-06,28.16
2020-08-07,27.785
2020-08-10,28.415
2020-08-11,29.455
2020-08-12,29.69
2020-08-13,29.18
2020-08-14,28.95
2020-08-17,28.625
2020-08-18,28.185
2020-08-19,28.66
2020-08-20,28.135
2020-08-21,28.1
2020-08-24,28.6
2020-08-25,28.2
2020-08-26,28.475
2020-08-27,28.2
2020-08-28,28.35
2020-09-01,26.94
2020-09-02, 
