Date,Lloyds_Close
15/04/2014,70.94
16/04/2014,72.86
17/04/2014,74.28
22/04/2014,74.37
23/04/2014,74.8
24/04/2014,75.49
25/04/2014,74.84
28/04/2014,73.98
29/04/2014,74.87
30/04/2014,75.36
01/05/2014,79.5
02/05/2014,79.62
06/05/2014,78.5
07/05/2014,76.72
08/05/2014,76.94
09/05/2014,76.37
12/05/2014,77.0
13/05/2014,76.89
14/05/2014,77.1
15/05/2014,73.76
16/05/2014,73.47
19/05/2014,73.99
20/05/2014,74.67
21/05/2014,74.34
22/05/2014,74.81
23/05/2014,75.96
27/05/2014,75.96
28/05/2014,77.91
29/05/2014,77.41
30/05/2014,77.86
02/06/2014,77.39
03/06/2014,77.05
04/06/2014,78.04
05/06/2014,78.8
06/06/2014,80.15
09/06/2014,78.82
10/06/2014,78.45
11/06/2014,79.06
12/06/2014,79.48
13/06/2014,77.58
16/06/2014,76.66
17/06/2014,77.99
18/06/2014,77.66
19/06/2014,77.4
20/06/2014,76.7
23/06/2014,75.45
24/06/2014,75.0
25/06/2014,74.53
26/06/2014,75.39
27/06/2014,75.35
30/06/2014,74.25
01/07/2014,75.51
02/07/2014,75.7
03/07/2014,76.4
04/07/2014,75.68
07/07/2014,75.1
08/07/2014,73.37
09/07/2014,72.9
10/07/2014,73.11
11/07/2014,72.67
14/07/2014,73.15
15/07/2014,72.87
16/07/2014,74.44
17/07/2014,73.17
18/07/2014,73.42
21/07/2014,72.59
22/07/2014,73.3
23/07/2014,73.63
24/07/2014,73.95
25/07/2014,74.81
28/07/2014,74.84
29/07/2014,75.63
30/07/2014,76.41
31/07/2014,74.25
01/08/2014,73.33
04/08/2014,73.34
05/08/2014,72.9
06/08/2014,72.23
07/08/2014,71.92
08/08/2014,72.21
11/08/2014,73.11
12/08/2014,73.24
13/08/2014,73.68
14/08/2014,73.5
15/08/2014,73.59
18/08/2014,74.05
19/08/2014,74.6
20/08/2014,75.06
21/08/2014,75.24
22/08/2014,76.25
26/08/2014,76.49
27/08/2014,76.83
28/08/2014,76.28
29/08/2014,76.27
01/09/2014,75.85
02/09/2014,74.82
03/09/2014,75.03
04/09/2014,75.0
05/09/2014,74.0
08/09/2014,72.2
09/09/2014,73.25
10/09/2014,73.23
11/09/2014,74.08
12/09/2014,74.58
15/09/2014,73.54
16/09/2014,73.5
17/09/2014,74.84
18/09/2014,75.87
19/09/2014,76.82
22/09/2014,76.24
23/09/2014,75.14
24/09/2014,75.39
25/09/2014,76.2
26/09/2014,76.66
29/09/2014,76.5
30/09/2014,76.87
01/10/2014,76.73
02/10/2014,75.2
03/10/2014,77.25
06/10/2014,77.2
07/10/2014,75.9
08/10/2014,75.31
09/10/2014,75.27
10/10/2014,74.68
13/10/2014,74.87
14/10/2014,75.56
15/10/2014,73.48
16/10/2014,72.27
17/10/2014,74.63
20/10/2014,74.69
21/10/2014,75.88
22/10/2014,75.88
23/10/2014,76.33
24/10/2014,76.72
27/10/2014,75.34
28/10/2014,73.5
29/10/2014,74.48
30/10/2014,75.17
31/10/2014,77.13
03/11/2014,76.8
04/11/2014,76.3
05/11/2014,77.26
06/11/2014,76.55
07/11/2014,76.27
10/11/2014,76.66
11/11/2014,76.4
12/11/2014,75.76
13/11/2014,76.67
14/11/2014,77.02
17/11/2014,77.27
18/11/2014,77.91
19/11/2014,78.57
20/11/2014,78.12
21/11/2014,78.49
24/11/2014,78.81
25/11/2014,79.59
26/11/2014,79.53
27/11/2014,79.95
28/11/2014,80.35
01/12/2014,79.68
02/12/2014,80.41
03/12/2014,79.65
04/12/2014,79.57
05/12/2014,80.89
08/12/2014,80.41
09/12/2014,78.54
10/12/2014,78.6
11/12/2014,78.2
12/12/2014,76.13
15/12/2014,74.4
16/12/2014,76.86
17/12/2014,75.35
18/12/2014,75.37
19/12/2014,76.16
22/12/2014,76.57
23/12/2014,76.89
24/12/2014,76.8
29/12/2014,76.25
30/12/2014,75.55
31/12/2014,75.82
02/01/2015,76.15
05/01/2015,74.62
06/01/2015,72.87
07/01/2015,73.01
08/01/2015,74.1
09/01/2015,73.74
12/01/2015,73.57
13/01/2015,74.01
14/01/2015,72.9
15/01/2015,74.18
16/01/2015,74.44
19/01/2015,74.65
20/01/2015,75.5
21/01/2015,75.59
22/01/2015,75.65
23/01/2015,75.53
26/01/2015,76.0
27/01/2015,75.13
28/01/2015,74.76
29/01/2015,74.86
30/01/2015,73.75
02/02/2015,73.67
03/02/2015,74.97
04/02/2015,74.55
05/02/2015,75.53
06/02/2015,75.81
09/02/2015,74.92
10/02/2015,75.01
11/02/2015,74.39
12/02/2015,74.43
13/02/2015,75.35
16/02/2015,75.73
17/02/2015,77.03
18/02/2015,77.29
19/02/2015,77.23
20/02/2015,77.98
23/02/2015,79.02
24/02/2015,79.21
25/02/2015,79.24
26/02/2015,78.5
27/02/2015,79.0
02/03/2015,79.99
03/03/2015,79.44
04/03/2015,79.87
05/03/2015,80.94
06/03/2015,81.43
09/03/2015,80.37
10/03/2015,78.75
11/03/2015,78.16
12/03/2015,79.2
13/03/2015,79.0
16/03/2015,79.35
17/03/2015,79.46
18/03/2015,79.5
19/03/2015,79.5
20/03/2015,80.63
23/03/2015,80.48
24/03/2015,80.59
25/03/2015,80.5
26/03/2015,79.73
27/03/2015,79.05
30/03/2015,79.39
31/03/2015,78.28
01/04/2015,79.39
02/04/2015,79.08
07/04/2015,80.1
08/04/2015,79.68
09/04/2015,79.68
10/04/2015,79.3
13/04/2015,79.4
14/04/2015,79.9
15/04/2015,80.34
16/04/2015,79.9
17/04/2015,78.75
20/04/2015,78.59
21/04/2015,79.02
22/04/2015,78.23
23/04/2015,78.99
24/04/2015,79.1
27/04/2015,78.65
28/04/2015,78.0
29/04/2015,77.42
30/04/2015,77.38
01/05/2015,82.87
05/05/2015,82.41
06/05/2015,82.68
07/05/2015,82.13
08/05/2015,86.85
11/05/2015,86.6
12/05/2015,87.02
13/05/2015,88.74
14/05/2015,88.82
15/05/2015,89.0
18/05/2015,89.0
19/05/2015,88.0
20/05/2015,87.73
21/05/2015,87.84
22/05/2015,87.98
26/05/2015,86.82
27/05/2015,87.41
28/05/2015,87.94
29/05/2015,87.77
01/06/2015,88.66
02/06/2015,88.65
03/06/2015,88.93
04/06/2015,87.5
05/06/2015,87.09
08/06/2015,86.43
09/06/2015,86.48
10/06/2015,86.73
11/06/2015,87.12
12/06/2015,86.95
15/06/2015,86.38
16/06/2015,85.7
17/06/2015,86.35
18/06/2015,86.13
19/06/2015,86.5
22/06/2015,87.08
23/06/2015,87.0
24/06/2015,87.13
25/06/2015,87.52
26/06/2015,87.06
29/06/2015,85.87
30/06/2015,85.24
01/07/2015,86.86
02/07/2015,86.21
03/07/2015,85.14
06/07/2015,84.15
07/07/2015,84.0
08/07/2015,82.33
09/07/2015,83.56
10/07/2015,84.33
13/07/2015,85.3
14/07/2015,85.65
15/07/2015,85.66
16/07/2015,86.51
17/07/2015,87.4
20/07/2015,87.59
21/07/2015,87.65
22/07/2015,87.17
23/07/2015,86.29
24/07/2015,85.36
27/07/2015,84.82
28/07/2015,85.14
29/07/2015,85.6
30/07/2015,86.02
31/07/2015,83.2
03/08/2015,83.07
04/08/2015,82.47
05/08/2015,82.9
06/08/2015,83.3
07/08/2015,82.13
10/08/2015,81.3
11/08/2015,81.08
12/08/2015,80.16
13/08/2015,79.45
14/08/2015,80.1
17/08/2015,80.0
18/08/2015,80.28
19/08/2015,78.91
20/08/2015,78.36
21/08/2015,75.85
24/08/2015,73.46
25/08/2015,76.68
26/08/2015,76.08
27/08/2015,76.08
28/08/2015,77.38
01/09/2015,75.56
02/09/2015,75.86
03/09/2015,76.92
04/09/2015,75.52
07/09/2015,75.67
08/09/2015,75.88
09/09/2015,77.0
10/09/2015,76.32
11/09/2015,75.78
14/09/2015,74.49
15/09/2015,75.58
16/09/2015,75.5
17/09/2015,74.3
18/09/2015,72.71
21/09/2015,74.23
22/09/2015,72.3
23/09/2015,72.95
24/09/2015,73.84
25/09/2015,75.51
28/09/2015,74.09
29/09/2015,73.36
30/09/2015,75.16
01/10/2015,75.22
02/10/2015,76.55
05/10/2015,77.27
06/10/2015,76.91
07/10/2015,76.68
08/10/2015,76.28
09/10/2015,77.21
12/10/2015,75.9
13/10/2015,74.75
14/10/2015,73.88
15/10/2015,74.63
16/10/2015,75.2
19/10/2015,75.47
20/10/2015,75.58
21/10/2015,76.31
22/10/2015,76.73
23/10/2015,77.83
26/10/2015,77.5
27/10/2015,77.4
28/10/2015,74.0
29/10/2015,74.22
30/10/2015,73.73
02/11/2015,75.0
03/11/2015,74.47
04/11/2015,73.85
05/11/2015,72.9
06/11/2015,73.74
09/11/2015,73.0
10/11/2015,72.96
11/11/2015,73.45
12/11/2015,72.54
13/11/2015,72.74
16/11/2015,72.68
17/11/2015,73.84
18/11/2015,74.0
19/11/2015,73.33
20/11/2015,71.78
23/11/2015,71.78
24/11/2015,71.6
25/11/2015,72.17
26/11/2015,73.13
27/11/2015,73.4
30/11/2015,72.96
01/12/2015,74.71
02/12/2015,74.45
03/12/2015,73.0
04/12/2015,73.01
07/12/2015,72.48
08/12/2015,71.31
09/12/2015,70.67
10/12/2015,72.04
11/12/2015,70.01
14/12/2015,68.68
15/12/2015,70.34
16/12/2015,70.53
17/12/2015,71.33
18/12/2015,71.04
21/12/2015,70.95
22/12/2015,71.31
23/12/2015,73.65
24/12/2015,73.5
29/12/2015,74.0
30/12/2015,73.6
31/12/2015,73.07
04/01/2016,71.37
05/01/2016,71.57
06/01/2016,71.0
07/01/2016,69.49
08/01/2016,68.87
11/01/2016,68.93
12/01/2016,69.3
13/01/2016,67.8
14/01/2016,66.53
15/01/2016,64.71
18/01/2016,63.96
19/01/2016,65.78
20/01/2016,64.05
21/01/2016,64.7
22/01/2016,66.86
25/01/2016,63.14
26/01/2016,64.73
27/01/2016,64.92
28/01/2016,64.07
29/01/2016,65.46
01/02/2016,64.19
02/02/2016,61.94
03/02/2016,60.69
04/02/2016,62.77
05/02/2016,61.8
08/02/2016,59.36
09/02/2016,58.13
10/02/2016,58.4
11/02/2016,56.0
12/02/2016,58.48
15/02/2016,59.84
16/02/2016,60.55
17/02/2016,62.79
18/02/2016,62.44
19/02/2016,61.8
22/02/2016,63.12
23/02/2016,62.93
24/02/2016,62.2
25/02/2016,70.64
26/02/2016,72.13
29/02/2016,72.4
01/03/2016,73.07
02/03/2016,73.27
03/03/2016,72.58
04/03/2016,73.24
07/03/2016,72.75
08/03/2016,70.63
09/03/2016,69.77
10/03/2016,68.95
11/03/2016,70.15
14/03/2016,70.31
15/03/2016,69.21
16/03/2016,68.79
17/03/2016,69.3
18/03/2016,69.9
21/03/2016,69.79
22/03/2016,69.36
23/03/2016,68.9
24/03/2016,68.05
29/03/2016,68.0
30/03/2016,67.8
31/03/2016,68.02
01/04/2016,67.95
04/04/2016,68.32
05/04/2016,66.94
06/04/2016,68.08
07/04/2016,64.82
08/04/2016,65.9
11/04/2016,65.52
12/04/2016,66.64
13/04/2016,69.0
14/04/2016,68.8
15/04/2016,68.2
18/04/2016,68.45
19/04/2016,67.85
20/04/2016,67.76
21/04/2016,68.7
22/04/2016,68.0
25/04/2016,67.59
26/04/2016,70.0
27/04/2016,69.25
28/04/2016,68.11
29/04/2016,67.07
03/05/2016,65.59
04/05/2016,64.79
05/05/2016,64.08
06/05/2016,65.01
09/05/2016,64.37
10/05/2016,65.42
11/05/2016,65.69
12/05/2016,64.91
13/05/2016,66.4
16/05/2016,66.67
17/05/2016,67.28
18/05/2016,69.5
19/05/2016,69.08
20/05/2016,70.34
23/05/2016,70.22
24/05/2016,72.42
25/05/2016,73.74
26/05/2016,72.81
27/05/2016,72.45
31/05/2016,72.02
01/06/2016,71.34
02/06/2016,70.53
03/06/2016,70.0
06/06/2016,69.64
07/06/2016,70.25
08/06/2016,69.86
09/06/2016,69.11
10/06/2016,67.05
13/06/2016,64.23
14/06/2016,62.18
15/06/2016,63.0
16/06/2016,61.36
17/06/2016,65.05
20/06/2016,70.0
21/06/2016,70.33
22/06/2016,70.55
23/06/2016,72.15
24/06/2016,57.0
27/06/2016,51.15
28/06/2016,54.95
29/06/2016,55.52
30/06/2016,54.06
01/07/2016,54.35
04/07/2016,53.13
05/07/2016,51.02
06/07/2016,47.55
07/07/2016,49.7
08/07/2016,52.6
11/07/2016,54.85
12/07/2016,56.25
13/07/2016,55.32
14/07/2016,56.2
15/07/2016,55.99
18/07/2016,55.59
19/07/2016,55.43
20/07/2016,56.77
21/07/2016,56.2
22/07/2016,54.49
25/07/2016,53.8
26/07/2016,54.13
27/07/2016,55.75
28/07/2016,52.5
29/07/2016,53.15
01/08/2016,53.25
02/08/2016,52.73
03/08/2016,52.99
04/08/2016,51.95
05/08/2016,53.15
08/08/2016,54.55
09/08/2016,55.04
10/08/2016,55.49
11/08/2016,55.22
12/08/2016,55.4
15/08/2016,54.5
16/08/2016,53.95
17/08/2016,53.48
18/08/2016,53.87
19/08/2016,55.24
22/08/2016,55.54
23/08/2016,57.59
24/08/2016,59.27
25/08/2016,58.37
26/08/2016,58.01
30/08/2016,58.86
31/08/2016,59.35
01/09/2016,60.64
02/09/2016,60.95
05/09/2016,59.65
06/09/2016,58.08
07/09/2016,57.62
08/09/2016,58.86
09/09/2016,59.31
12/09/2016,56.97
13/09/2016,56.39
14/09/2016,56.82
15/09/2016,56.73
16/09/2016,56.51
19/09/2016,57.0
20/09/2016,56.44
21/09/2016,57.1
22/09/2016,57.15
23/09/2016,55.98
27/09/2016,54.64
28/09/2016,55.53
29/09/2016,55.49
30/09/2016,54.55
03/10/2016,54.71
04/10/2016,54.77
05/10/2016,54.7
06/10/2016,54.99
07/10/2016,52.5
10/10/2016,52.38
11/10/2016,53.64
12/10/2016,53.03
13/10/2016,52.53
14/10/2016,52.43
17/10/2016,52.82
18/10/2016,53.94
19/10/2016,54.87
20/10/2016,55.56
21/10/2016,55.14
24/10/2016,54.97
25/10/2016,55.35
26/10/2016,55.88
27/10/2016,57.5
28/10/2016,57.74
31/10/2016,57.26
01/11/2016,56.24
02/11/2016,55.15
03/11/2016,56.03
04/11/2016,55.46
07/11/2016,56.07
08/11/2016,56.24
09/11/2016,57.51
10/11/2016,59.63
11/11/2016,59.5
14/11/2016,60.57
15/11/2016,61.4
16/11/2016,60.41
17/11/2016,59.98
18/11/2016,59.44
21/11/2016,59.11
22/11/2016,59.75
23/11/2016,59.64
24/11/2016,59.68
25/11/2016,58.77
28/11/2016,57.86
29/11/2016,57.71
30/11/2016,57.87
01/12/2016,57.59
02/12/2016,57.55
05/12/2016,58.25
06/12/2016,59.48
07/12/2016,62.27
08/12/2016,62.77
09/12/2016,61.74
12/12/2016,61.38
13/12/2016,62.55
14/12/2016,62.76
15/12/2016,64.37
16/12/2016,63.78
19/12/2016,62.55
20/12/2016,63.94
21/12/2016,64.28
22/12/2016,64.0
23/12/2016,63.8
28/12/2016,63.55
29/12/2016,62.78
30/12/2016,62.51
03/01/2017,64.62
04/01/2017,64.77
05/01/2017,64.65
06/01/2017,65.9
09/01/2017,65.22
10/01/2017,66.58
11/01/2017,66.34
12/01/2017,66.03
13/01/2017,66.04
16/01/2017,64.69
17/01/2017,65.45
18/01/2017,65.19
19/01/2017,64.74
20/01/2017,65.07
23/01/2017,64.4
24/01/2017,64.2
25/01/2017,65.54
26/01/2017,66.17
27/01/2017,65.87
30/01/2017,64.91
31/01/2017,64.93
01/02/2017,65.42
02/02/2017,64.89
03/02/2017,65.85
06/02/2017,66.06
07/02/2017,66.13
08/02/2017,65.58
09/02/2017,66.14
10/02/2017,65.64
13/02/2017,65.85
14/02/2017,66.49
15/02/2017,67.47
16/02/2017,67.25
17/02/2017,66.86
20/02/2017,67.35
21/02/2017,66.77
22/02/2017,69.7
23/02/2017,69.55
24/02/2017,69.28
27/02/2017,69.2
28/02/2017,68.67
01/03/2017,68.84
02/03/2017,68.91
03/03/2017,68.42
06/03/2017,67.51
07/03/2017,67.5
08/03/2017,68.31
09/03/2017,68.55
10/03/2017,68.76
13/03/2017,68.54
14/03/2017,67.85
15/03/2017,68.23
16/03/2017,69.58
17/03/2017,69.34
20/03/2017,69.3
21/03/2017,68.74
22/03/2017,67.63
23/03/2017,68.43
24/03/2017,68.05
27/03/2017,66.95
28/03/2017,66.79
29/03/2017,66.54
30/03/2017,66.65
31/03/2017,66.32
03/04/2017,66.03
04/04/2017,65.51
05/04/2017,65.49
06/04/2017,63.59
07/04/2017,63.02
10/04/2017,63.05
11/04/2017,62.96
12/04/2017,62.54
13/04/2017,62.71
18/04/2017,62.2
19/04/2017,63.66
20/04/2017,64.06
21/04/2017,64.37
24/04/2017,66.24
25/04/2017,66.95
26/04/2017,67.41
27/04/2017,68.97
28/04/2017,69.2
02/05/2017,69.2
03/05/2017,69.06
04/05/2017,70.0
05/05/2017,70.0
08/05/2017,69.45
09/05/2017,69.02
10/05/2017,69.88
11/05/2017,69.66
12/05/2017,68.7
15/05/2017,69.39
16/05/2017,70.15
17/05/2017,71.52
18/05/2017,71.28
19/05/2017,71.78
22/05/2017,71.79
23/05/2017,72.16
24/05/2017,72.57
25/05/2017,73.1
26/05/2017,71.74
30/05/2017,71.12
31/05/2017,70.59
01/06/2017,70.16
02/06/2017,69.35
05/06/2017,69.39
06/06/2017,68.94
07/06/2017,70.08
08/06/2017,70.72
09/06/2017,70.01
12/06/2017,69.1
13/06/2017,68.59
14/06/2017,67.9
15/06/2017,67.99
16/06/2017,68.54
19/06/2017,68.7
20/06/2017,67.01
21/06/2017,67.17
22/06/2017,67.0
23/06/2017,66.68
26/06/2017,66.5
27/06/2017,66.72
28/06/2017,66.6
29/06/2017,67.15
30/06/2017,66.15
03/07/2017,66.71
04/07/2017,66.32
05/07/2017,65.69
06/07/2017,66.68
07/07/2017,66.53
10/07/2017,66.56
11/07/2017,65.55
12/07/2017,66.04
13/07/2017,67.4
14/07/2017,66.94
17/07/2017,67.13
18/07/2017,66.9
19/07/2017,68.08
20/07/2017,68.69
21/07/2017,68.11
24/07/2017,67.89
25/07/2017,69.0
26/07/2017,69.08
27/07/2017,67.5
28/07/2017,66.5
31/07/2017,65.58
01/08/2017,65.57
02/08/2017,65.56
03/08/2017,66.51
04/08/2017,66.81
07/08/2017,66.5
08/08/2017,67.26
09/08/2017,66.91
10/08/2017,64.83
11/08/2017,64.64
14/08/2017,64.86
15/08/2017,65.59
16/08/2017,65.35
17/08/2017,64.4
18/08/2017,63.91
21/08/2017,64.57
22/08/2017,65.04
23/08/2017,65.4
24/08/2017,64.73
25/08/2017,64.91
29/08/2017,63.85
30/08/2017,63.6
31/08/2017,63.82
01/09/2017,63.69
04/09/2017,63.4
05/09/2017,63.1
06/09/2017,63.05
07/09/2017,63.08
08/09/2017,63.77
11/09/2017,63.63
12/09/2017,64.84
13/09/2017,64.98
14/09/2017,66.4
15/09/2017,65.32
18/09/2017,65.3
19/09/2017,66.0
20/09/2017,65.71
21/09/2017,67.45
22/09/2017,66.91
25/09/2017,65.87
26/09/2017,64.99
27/09/2017,67.2
28/09/2017,67.22
29/09/2017,67.73
02/10/2017,67.5
03/10/2017,67.6
04/10/2017,67.6
05/10/2017,67.3
06/10/2017,66.6
09/10/2017,66.55
10/10/2017,67.1
11/10/2017,66.5
12/10/2017,66.3
13/10/2017,65.9
16/10/2017,65.59
17/10/2017,66.33
18/10/2017,66.83
19/10/2017,66.99
20/10/2017,67.0
23/10/2017,67.0
24/10/2017,67.4
25/10/2017,67.94
26/10/2017,68.93
27/10/2017,68.91
30/10/2017,68.07
31/10/2017,68.29
01/11/2017,68.63
02/11/2017,67.94
03/11/2017,67.39
06/11/2017,67.8
07/11/2017,67.3
08/11/2017,66.82
09/11/2017,66.68
10/11/2017,66.48
13/11/2017,66.43
14/11/2017,66.65
15/11/2017,66.25
16/11/2017,66.06
17/11/2017,65.99
20/11/2017,66.12
21/11/2017,65.72
22/11/2017,65.9
23/11/2017,65.72
24/11/2017,66.09
27/11/2017,65.49
28/11/2017,64.83
29/11/2017,67.1
30/11/2017,66.0
01/12/2017,64.75
04/12/2017,65.38
05/12/2017,65.15
06/12/2017,64.81
07/12/2017,64.51
08/12/2017,66.8
11/12/2017,66.64
12/12/2017,67.4
13/12/2017,67.36
14/12/2017,66.31
15/12/2017,66.41
18/12/2017,66.75
19/12/2017,67.15
20/12/2017,66.57
21/12/2017,67.31
22/12/2017,67.21
27/12/2017,67.78
28/12/2017,67.57
29/12/2017,68.06
02/01/2018,67.7
03/01/2018,67.47
04/01/2018,68.06
05/01/2018,68.07
08/01/2018,68.06
09/01/2018,68.4
10/01/2018,68.98
11/01/2018,69.83
12/01/2018,70.5
15/01/2018,70.6
16/01/2018,70.49
17/01/2018,70.43
18/01/2018,70.93
19/01/2018,71.48
22/01/2018,71.96
23/01/2018,72.12
24/01/2018,72.0
25/01/2018,71.25
26/01/2018,71.26
29/01/2018,71.55
30/01/2018,70.52
31/01/2018,69.51
01/02/2018,69.32
02/02/2018,68.75
05/02/2018,68.11
06/02/2018,66.17
07/02/2018,67.36
08/02/2018,67.6
09/02/2018,66.55
12/02/2018,66.47
13/02/2018,66.48
14/02/2018,66.65
15/02/2018,67.08
16/02/2018,67.73
19/02/2018,67.95
20/02/2018,67.85
21/02/2018,69.72
22/02/2018,69.18
23/02/2018,68.65
26/02/2018,68.55
27/02/2018,69.03
28/02/2018,68.8
01/03/2018,68.32
02/03/2018,67.0
05/03/2018,67.0
06/03/2018,66.56
07/03/2018,67.25
08/03/2018,67.5
09/03/2018,67.29
12/03/2018,67.5
13/03/2018,66.94
14/03/2018,66.69
15/03/2018,66.8
16/03/2018,67.5
19/03/2018,67.13
20/03/2018,67.87
21/03/2018,67.16
22/03/2018,66.06
23/03/2018,64.76
26/03/2018,64.64
27/03/2018,65.03
28/03/2018,64.91
29/03/2018,64.66
03/04/2018,65.13
04/04/2018,65.16
05/04/2018,66.18
06/04/2018,66.32
09/04/2018,66.65
10/04/2018,67.06
11/04/2018,67.01
12/04/2018,68.15
13/04/2018,68.15
16/04/2018,67.68
17/04/2018,67.66
18/04/2018,67.62
19/04/2018,66.09
20/04/2018,65.7
23/04/2018,66.44
24/04/2018,66.12
25/04/2018,65.0
26/04/2018,64.9
27/04/2018,64.79
30/04/2018,64.66
01/05/2018,64.34
02/05/2018,64.33
03/05/2018,64.68
04/05/2018,65.38
08/05/2018,65.88
09/05/2018,66.54
10/05/2018,66.86
11/05/2018,67.08
14/05/2018,66.67
15/05/2018,66.78
16/05/2018,65.69
17/05/2018,66.23
18/05/2018,66.03
21/05/2018,66.47
22/05/2018,67.02
23/05/2018,66.63
24/05/2018,66.0
25/05/2018,65.67
29/05/2018,64.29
30/05/2018,64.2
31/05/2018,63.21
01/06/2018,63.35
04/06/2018,63.59
05/06/2018,62.49
06/06/2018,63.68
07/06/2018,63.64
08/06/2018,62.9
11/06/2018,63.0
12/06/2018,63.17
13/06/2018,62.85
14/06/2018,63.13
15/06/2018,62.08
18/06/2018,61.57
19/06/2018,61.53
20/06/2018,61.67
21/06/2018,61.36
22/06/2018,62.12
25/06/2018,61.24
26/06/2018,61.42
27/06/2018,61.42
28/06/2018,62.55
29/06/2018,63.05
02/07/2018,62.31
03/07/2018,62.01
04/07/2018,62.3
05/07/2018,62.37
06/07/2018,62.49
09/07/2018,62.94
10/07/2018,62.5
11/07/2018,62.33
12/07/2018,62.56
13/07/2018,62.41
16/07/2018,62.49
17/07/2018,62.45
18/07/2018,62.52
19/07/2018,62.46
20/07/2018,62.63
23/07/2018,62.29
24/07/2018,62.98
25/07/2018,62.44
26/07/2018,62.56
27/07/2018,62.6
30/07/2018,62.39
31/07/2018,62.38
01/08/2018,63.41
02/08/2018,62.71
03/08/2018,62.55
06/08/2018,62.57
07/08/2018,62.35
08/08/2018,62.18
09/08/2018,62.11
10/08/2018,61.86
13/08/2018,61.38
14/08/2018,60.98
15/08/2018,60.47
16/08/2018,60.1
17/08/2018,60.16
20/08/2018,60.37
21/08/2018,60.79
22/08/2018,61.0
23/08/2018,60.76
24/08/2018,60.84
28/08/2018,60.79
29/08/2018,60.46
30/08/2018,59.9
31/08/2018,59.3
03/09/2018,59.62
04/09/2018,60.35
05/09/2018,60.61
06/09/2018,59.91
07/09/2018,58.74
10/09/2018,59.37
11/09/2018,59.23
12/09/2018,58.88
13/09/2018,59.24
14/09/2018,58.88
17/09/2018,59.29
18/09/2018,59.5
19/09/2018,60.53
20/09/2018,61.59
21/09/2018,61.86
24/09/2018,61.66
25/09/2018,60.9
26/09/2018,60.74
27/09/2018,61.0
28/09/2018,59.27
01/10/2018,58.54
02/10/2018,57.47
03/10/2018,58.39
04/10/2018,58.93
05/10/2018,58.93
08/10/2018,58.16
09/10/2018,57.3
10/10/2018,59.11
11/10/2018,59.11
12/10/2018,58.15
15/10/2018,57.73
16/10/2018,57.36
17/10/2018,57.32
18/10/2018,56.99
19/10/2018,56.13
22/10/2018,56.43
23/10/2018,56.39
24/10/2018,56.66
25/10/2018,57.72
26/10/2018,56.83
29/10/2018,57.18
30/10/2018,56.82
31/10/2018,57.22
01/11/2018,58.85
02/11/2018,59.49
05/11/2018,58.57
06/11/2018,57.71
07/11/2018,58.25
08/11/2018,59.65
09/11/2018,59.95
12/11/2018,57.92
13/11/2018,58.78
14/11/2018,58.39
15/11/2018,55.45
16/11/2018,54.5
19/11/2018,55.83
20/11/2018,55.36
21/11/2018,56.23
22/11/2018,56.0
23/11/2018,57.2
26/11/2018,57.3
27/11/2018,56.39
28/11/2018,56.34
29/11/2018,56.14
30/11/2018,55.36
03/12/2018,55.95
04/12/2018,55.41
05/12/2018,56.2
06/12/2018,54.69
07/12/2018,54.05
10/12/2018,52.89
11/12/2018,52.33
12/12/2018,53.35
13/12/2018,53.11
14/12/2018,52.7
17/12/2018,51.9
18/12/2018,51.96
19/12/2018,52.25
20/12/2018,50.99
21/12/2018,51.51
24/12/2018,50.94
27/12/2018,50.03
28/12/2018,51.21
31/12/2018,51.85
02/01/2019,51.0
03/01/2019,51.2
04/01/2019,52.8
07/01/2019,53.35
08/01/2019,53.7
09/01/2019,53.81
10/01/2019,54.78
11/01/2019,54.71
14/01/2019,55.54
15/01/2019,55.54
16/01/2019,56.13
17/01/2019,56.13
18/01/2019,58.0
21/01/2019,58.0
22/01/2019,57.43
23/01/2019,57.3
24/01/2019,57.68
25/01/2019,58.57
28/01/2019,57.0
29/01/2019,56.84
30/01/2019,58.33
31/01/2019,57.9
01/02/2019,58.18
04/02/2019,57.81
05/02/2019,58.04
06/02/2019,58.26
07/02/2019,57.2
08/02/2019,56.88
11/02/2019,57.72
12/02/2019,57.96
13/02/2019,57.86
14/02/2019,57.4
15/02/2019,58.44
18/02/2019,58.32
19/02/2019,58.37
20/02/2019,61.13
21/02/2019,60.33
22/02/2019,60.0
25/02/2019,60.53
26/02/2019,61.9
27/02/2019,62.88
28/02/2019,63.54
01/03/2019,62.85
04/03/2019,63.07
05/03/2019,62.92
06/03/2019,62.91
07/03/2019,62.15
08/03/2019,61.87
11/03/2019,61.79
12/03/2019,62.34
13/03/2019,62.57
14/03/2019,63.8
15/03/2019,64.84
18/03/2019,65.37
19/03/2019,65.43
20/03/2019,65.05
21/03/2019,63.22
22/03/2019,62.31
25/03/2019,62.03
26/03/2019,61.46
27/03/2019,62.4
28/03/2019,61.94
29/03/2019,62.14
01/04/2019,62.9
02/04/2019,63.4
03/04/2019,64.88
04/04/2019,62.62
05/04/2019,62.21
08/04/2019,62.62
09/04/2019,62.92
10/04/2019,62.8
11/04/2019,64.14
12/04/2019,64.8
15/04/2019,65.17
16/04/2019,65.84
17/04/2019,66.57
18/04/2019,65.9
23/04/2019,65.57
24/04/2019,64.76
25/04/2019,63.61
26/04/2019,63.0
